track_id,track_name,artist_name,album_name,genre,song_version,language,lyricist,composer,release_year,track_no,bitrate,emotion_tag,song_likes,song_comments,user_id,user_city,user_gender,age_range,member_level,register_time,play_time,platform,play_duration,track_total_duration,is_skipped,is_repeat,is_collected,play_source
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701662,南京,男,18-22,普通会员,2025-09-14,2025-12-16 21:21:05,手机端（Android）,152,227,0,0,0,系统推送
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701386,上海,女,30+,普通会员,2025-04-04,2025-12-25 08:00:48,手机端（Android）,133,228,0,1,0,好友推荐
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701009,广州,男,26-30,黄金会员,2025-04-15,2025-12-10 20:39:42,手机端（Android）,107,200,0,0,0,歌单播放
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701032,成都,男,18-22,普通会员,2025-06-03,2025-12-23 21:15:29,手机端（iOS）,295,299,0,0,0,系统推送
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701440,北京,男,18-22,普通会员,2025-11-20,2025-12-24 14:01:05,手机端（Android）,182,294,0,1,0,好友推荐
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701645,北京,男,18-22,普通会员,2025-02-19,2025-12-13 07:44:18,手机端（iOS）,148,294,0,1,0,主动搜索
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701414,杭州,女,18-22,普通会员,2025-07-18,2025-12-11 14:11:34,手机端（iOS）,201,217,0,0,0,歌单播放
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701228,南京,未知,18-22,普通会员,2025-09-05,2025-12-25 20:13:26,手机端（Android）,215,260,0,1,0,好友推荐
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701364,武汉,女,23-25,普通会员,2025-07-13,2025-12-21 20:01:28,PC端,141,222,0,0,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701687,重庆,男,26-30,普通会员,2025-05-30,2025-12-07 09:29:24,手机端（Android）,112,191,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701978,深圳,男,23-25,普通会员,2025-04-29,2025-12-01 08:41:32,手机端（Android）,213,233,0,0,0,歌单播放
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701462,成都,女,18-22,普通会员,2025-10-26,2025-12-05 08:23:00,PC端,219,273,0,1,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701512,杭州,女,26-30,普通会员,2025-08-23,2025-12-18 07:56:40,手机端（Android）,158,246,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701506,武汉,女,23-25,普通会员,2024-12-31,2025-12-03 14:11:08,手机端（iOS）,148,183,0,0,0,系统推送
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701789,南京,男,18-22,普通会员,2025-02-21,2025-12-16 20:46:58,手机端（iOS）,197,205,0,0,0,系统推送
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701957,西安,男,18-22,普通会员,2025-09-04,2025-12-23 21:32:09,PC端,144,224,0,1,0,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701630,北京,男,18-22,白银会员,2025-09-02,2025-12-15 14:01:00,手机端（iOS）,120,196,0,1,0,系统推送
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701046,南京,男,23-25,白银会员,2025-11-11,2025-12-03 07:10:28,手机端（iOS）,161,241,0,0,0,歌单播放
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701144,北京,男,18-22,普通会员,2025-04-16,2025-12-19 02:45:30,手机端（Android）,123,246,0,1,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701939,广州,未知,18-22,钻石会员,2025-04-21,2025-12-01 22:45:45,手机端（Android）,133,295,0,0,0,系统推送
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701006,南京,女,18-22,普通会员,2025-03-17,2025-12-09 13:20:34,PC端,143,183,0,0,0,歌单播放
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701084,广州,女,18-22,普通会员,2025-09-08,2025-12-07 11:19:34,手机端（iOS）,197,215,0,0,0,歌单播放
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701933,杭州,男,18-22,普通会员,2025-02-25,2025-12-06 08:00:40,手机端（iOS）,174,258,0,0,0,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701133,深圳,女,18-22,普通会员,2025-05-28,2025-12-17 07:04:35,PC端,138,205,0,0,0,好友推荐
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701184,西安,未知,18-22,普通会员,2025-07-07,2025-12-06 09:13:47,PC端,208,280,0,1,0,系统推送
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701163,杭州,男,18-22,普通会员,2025-02-03,2025-12-17 22:04:10,手机端（Android）,95,220,0,1,0,好友推荐
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701964,北京,男,18-22,普通会员,2025-10-26,2025-12-23 21:42:21,手机端（iOS）,182,199,0,0,0,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701472,广州,女,18-22,普通会员,2025-09-08,2025-12-10 21:57:05,平板端,144,285,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701218,南京,男,23-25,普通会员,2025-03-18,2025-12-12 21:13:27,手机端（Android）,233,288,0,0,0,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701541,成都,男,18-22,普通会员,2025-05-13,2025-12-04 13:21:37,手机端（Android）,198,201,0,0,1,歌单播放
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701398,上海,女,18-22,白银会员,2025-06-03,2025-12-24 21:17:40,手机端（iOS）,122,283,0,1,1,好友推荐
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701924,南京,未知,18-22,钻石会员,2025-09-24,2025-12-07 09:01:23,手机端（iOS）,190,192,0,1,0,主动搜索
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701220,南京,男,26-30,普通会员,2025-10-14,2025-12-12 07:16:28,手机端（iOS）,139,262,0,0,0,主动搜索
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701950,上海,女,23-25,普通会员,2025-09-16,2025-12-11 16:24:31,手机端（iOS）,174,267,0,0,1,主动搜索
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701748,深圳,男,23-25,普通会员,2025-03-13,2025-12-05 09:22:17,平板端,128,201,0,0,0,主动搜索
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701224,上海,男,23-25,普通会员,2025-02-07,2025-12-05 07:22:45,PC端,283,294,0,1,0,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701483,上海,男,18-22,普通会员,2025-08-09,2025-12-09 22:20:57,手机端（iOS）,108,230,0,1,0,系统推送
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701954,成都,女,26-30,普通会员,2025-07-26,2025-12-05 13:57:03,手机端（iOS）,208,225,0,1,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701357,南京,女,18-22,普通会员,2025-05-08,2025-12-10 14:46:02,手机端（Android）,179,191,0,1,0,主动搜索
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701679,北京,男,23-25,普通会员,2025-05-30,2025-12-12 08:50:36,手机端（iOS）,160,246,0,0,0,主动搜索
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701963,重庆,男,26-30,普通会员,2025-08-27,2025-12-05 12:59:27,手机端（iOS）,181,260,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701086,杭州,男,18-22,白银会员,2025-03-23,2025-12-07 21:49:12,手机端（iOS）,220,222,0,0,0,好友推荐
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701524,杭州,男,18-22,普通会员,2025-03-11,2025-12-07 20:50:46,手机端（Android）,171,249,0,1,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701906,深圳,男,18-22,普通会员,2024-12-13,2025-12-14 09:11:30,手机端（Android）,207,217,0,1,0,主动搜索
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701230,南京,女,23-25,普通会员,2025-05-22,2025-12-06 07:41:15,手机端（Android）,108,188,0,1,0,主动搜索
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701997,上海,男,23-25,普通会员,2024-12-24,2025-12-13 13:00:06,平板端,137,200,0,1,0,主动搜索
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701021,深圳,男,18-22,普通会员,2025-09-13,2025-12-05 13:04:04,手机端（Android）,75,181,0,0,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701475,武汉,男,18-22,普通会员,2025-03-07,2025-12-04 13:04:45,手机端（iOS）,217,243,0,1,1,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701335,上海,男,30+,普通会员,2025-10-01,2025-12-04 13:53:44,手机端（iOS）,262,298,0,0,0,歌单播放
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701466,南京,男,18-22,普通会员,2025-10-21,2025-12-14 07:11:11,手机端（Android）,151,209,0,0,1,歌单播放
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701254,北京,女,23-25,普通会员,2025-09-16,2025-12-10 11:16:15,手机端（Android）,102,188,0,1,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701562,西安,女,18-22,黄金会员,2024-12-31,2025-12-10 20:25:07,手机端（Android）,124,261,0,0,0,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701085,重庆,男,18-22,普通会员,2025-09-18,2025-12-15 08:20:50,手机端（Android）,123,289,0,0,0,歌单播放
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701935,西安,女,23-25,白银会员,2025-04-02,2025-12-15 08:18:02,手机端（iOS）,93,210,0,1,1,主动搜索
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701234,杭州,女,26-30,普通会员,2025-08-20,2025-12-06 20:44:08,手机端（Android）,284,291,0,0,1,主动搜索
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701411,杭州,女,18-22,普通会员,2025-09-04,2025-12-22 14:43:56,手机端（iOS）,122,244,0,0,0,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701654,西安,女,26-30,白银会员,2025-01-09,2025-12-24 20:48:24,PC端,136,182,0,0,1,系统推送
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701135,上海,女,18-22,普通会员,2025-04-26,2025-12-03 09:19:01,手机端（Android）,193,202,0,0,0,系统推送
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701573,南京,女,18-22,普通会员,2025-09-18,2025-12-08 08:51:58,平板端,267,270,0,0,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701488,广州,女,23-25,普通会员,2025-08-26,2025-12-11 08:55:22,手机端（iOS）,167,182,0,0,0,系统推送
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701480,武汉,女,18-22,普通会员,2024-12-12,2025-12-01 08:30:50,手机端（Android）,180,248,0,1,0,好友推荐
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701422,杭州,女,18-22,普通会员,2025-09-22,2025-12-14 22:18:57,手机端（iOS）,186,201,0,0,0,主动搜索
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701269,广州,男,18-22,普通会员,2025-03-19,2025-12-08 22:15:46,手机端（Android）,150,191,0,1,0,主动搜索
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701873,北京,男,23-25,普通会员,2025-05-17,2025-12-07 21:10:32,手机端（iOS）,225,298,0,0,0,歌单播放
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701451,广州,未知,18-22,普通会员,2025-11-23,2025-12-06 12:47:30,手机端（iOS）,215,280,0,0,0,主动搜索
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701132,西安,男,18-22,白银会员,2024-12-30,2025-12-14 21:13:07,手机端（iOS）,159,280,0,0,0,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701554,广州,男,18-22,普通会员,2025-06-23,2025-12-20 20:57:51,PC端,127,202,0,0,0,主动搜索
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701062,西安,女,23-25,普通会员,2025-06-18,2025-12-19 09:50:09,PC端,119,228,0,0,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701876,广州,未知,23-25,普通会员,2025-05-21,2025-12-14 09:30:14,PC端,130,265,0,0,0,系统推送
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701205,成都,女,23-25,普通会员,2025-07-09,2025-12-01 22:51:28,手机端（Android）,184,253,0,0,1,系统推送
900102,间距 (摇滚版),进一,间距EP,摇滚,录音室版,中文,进一,进一,2025,1,320,青春,289000,9500,20230701484,上海,女,18-22,普通会员,2025-05-12,2025-12-08 09:08:24,手机端（iOS）,210,215,0,0,0,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701656,广州,男,18-22,普通会员,2025-03-13,2025-12-19 21:16:16,手机端（iOS）,174,197,0,0,1,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701406,武汉,女,18-22,普通会员,2025-04-28,2025-12-23 22:55:52,手机端（Android）,152,219,0,0,0,系统推送
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701368,南京,未知,30+,普通会员,2024-12-04,2025-12-18 13:16:37,平板端,211,240,0,0,1,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701834,深圳,男,18-22,普通会员,2025-09-23,2025-12-22 21:33:25,手机端（iOS）,89,201,0,0,1,好友推荐
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701895,重庆,男,23-25,普通会员,2025-11-25,2025-12-06 07:50:29,手机端（Android）,238,280,0,0,0,歌单播放
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701535,深圳,女,18-22,普通会员,2025-11-03,2025-12-23 07:52:13,手机端（iOS）,235,292,0,0,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701278,北京,男,18-22,白银会员,2025-10-06,2025-12-17 20:03:06,手机端（Android）,201,279,0,1,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701826,成都,女,18-22,普通会员,2025-05-19,2025-12-06 13:04:06,手机端（iOS）,183,188,0,0,0,好友推荐
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701464,北京,男,18-22,普通会员,2025-05-05,2025-12-03 20:55:39,手机端（Android）,165,189,0,0,0,系统推送
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701893,南京,男,18-22,普通会员,2025-10-06,2025-12-20 07:41:55,手机端（iOS）,100,240,0,1,0,主动搜索
900302,Lost in how you shine,黄子弘凡,骄阳似我影视原声带,电子,录音室版,中文,占逸君,胡小鸥,2025,1,320,治愈,368000,14200,20230701715,深圳,女,30+,普通会员,2025-11-19,2025-12-10 20:33:37,手机端（Android）,119,182,0,0,0,系统推送
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701314,上海,女,18-22,普通会员,2025-01-26,2025-12-14 20:43:50,手机端（iOS）,181,261,0,0,0,主动搜索
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701201,深圳,女,18-22,普通会员,2025-02-16,2025-12-09 09:58:58,PC端,164,223,0,0,0,歌单播放
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701475,武汉,未知,18-22,普通会员,2025-06-19,2025-12-09 20:42:32,手机端（iOS）,118,212,0,0,1,主动搜索
900202,Wack Jumper (Freestyle),Drakeo The Ruler/Rio Da Yung OG,Wack Jumper EP,说唱,录音室版,英文,Drakeo The Ruler,Rio Da Yung OG,2025,1,320,硬核,389000,15600,20230701917,武汉,男,23-25,普通会员,2025-10-25,2025-12-03 20:57:45,手机端（iOS）,152,184,0,1,0,系统推送
900001,冬日来信 (Winter Love Letter),时代少年团,冬日来信EP,流行,录音室版,中文,张张,刘炫豆,2025,1,320,治愈,1258000,48920,20230701385,上海,女,26-30,普通会员,2025-08-07,2025-12-16 08:19:14,手机端（iOS）,103,204,0,0,0,好友推荐
900201,八方来财,广东烂仔Zaage炸鸡/广东说唱王,八方来财EP,说唱,录音室版,粤语,Zaage炸鸡,Zaage炸鸡,2025,1,320,喜庆,456000,18900,20230701292,北京,男,18-22,普通会员,2025-04-21,2025-12-07 08:52:41,手机端（Android）,116,201,0,0,0,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701749,重庆,女,26-30,普通会员,2025-01-25,2025-12-05 09:00:50,手机端（iOS）,136,285,0,0,0,系统推送
900003,恒星不忘 Forever Forever,周杰伦/言承旭/吴建豪/周渝民/五月天 阿信,恒星不忘EP,流行,录音室版,中文,方文山,周杰伦,2025,1,480,怀旧,1560000,62350,20230701974,武汉,女,26-30,白银会员,2025-08-17,2025-12-09 07:09:04,手机端（iOS）,215,295,0,0,0,好友推荐
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701238,南京,男,18-22,普通会员,2025-06-08,2025-12-17 20:29:28,手机端（iOS）,155,287,0,0,0,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701797,南京,女,23-25,普通会员,2025-07-03,2025-12-08 12:28:08,手机端（iOS）,193,232,0,0,1,系统推送
900005,恋人,李荣浩,恋人专辑,流行,录音室版,中文,李荣浩,李荣浩,2025,2,320,抒情,762000,25600,20230701448,成都,女,23-25,普通会员,2025-01-15,2025-12-02 19:39:23,手机端（iOS）,224,270,0,1,1,好友推荐
900301,阿米嘎蒂朵喵喵,匿名音乐人,阿米嘎蒂朵喵喵EP,电子,改编版,西班牙语,秘鲁童谣改编,电子制作人A,2025,1,192,魔性,523000,21800,20230701098,北京,女,18-22,普通会员,2025-04-18,2025-12-11 12:49:24,手机端（Android）,149,180,0,0,0,主动搜索
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701528,成都,女,18-22,普通会员,2025-10-10,2025-12-23 08:39:58,PC端,197,213,0,0,0,系统推送
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701505,上海,男,23-25,普通会员,2025-07-27,2025-12-17 20:23:33,手机端（Android）,175,184,0,1,0,主动搜索
900004,街角的晚风,陈小春,街角的晚风EP,流行,录音室版,中文,陈曦,董冬冬,2025,1,320,复古,875000,29800,20230701900,西安,男,18-22,白银会员,2025-09-19,2025-12-16 13:50:40,手机端（Android）,188,238,0,0,0,系统推送
900002,明知山,戴佩妮/GAI周延,明知山EP,流行,录音室版,中文,戴佩妮,戴佩妮,2025,1,320,励志,986000,35680,20230701292,深圳,男,18-22,普通会员,2025-05-02,2025-12-01 09:33:44,手机端（iOS）,234,250,0,0,1,好友推荐
900101,走过咖啡屋 (摇滚版),轻烟大叔,摇滚翻唱集,摇滚,改编版,中文,庄奴,古月,2025,3,320,热血,325000,12800,20230701044,南京,女,18-22,普通会员,2025-02-25,2025-12-23 08:14:01,手机端（Android）,248,266,0,0,0,好友推荐
